customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent
CUST-ACT-02671,122,122,119,99,2228.03
CUST-ACT-02672,145,145,185,9,66539.9
CUST-ACT-02673,114,114,833,78,48531.47
CUST-ACT-02674,78,78,357,101,54174.98
CUST-ACT-02675,5,5,722,36,56761.04
CUST-ACT-02676,23,23,861,40,36793.79
CUST-ACT-02677,34,34,944,66,59763.96
CUST-ACT-02678,52,52,364,123,66172.41
CUST-ACT-02679,64,64,118,121,57486.6
CUST-ACT-02680,2,2,504,90,69471.34
CUST-ACT-02681,63,63,195,105,10311.14
CUST-ACT-02682,32,32,82,162,64404.62
CUST-ACT-02683,102,102,895,136,23842.89
CUST-ACT-02684,4,4,135,8,24061.25
CUST-ACT-02685,76,76,173,69,9592.97
CUST-ACT-02686,52,52,361,112,3821.29
CUST-ACT-02687,14,14,144,161,72206.66
CUST-ACT-02688,71,71,923,20,4083.51
CUST-ACT-02689,148,148,60,121,12055.75
CUST-ACT-02690,88,88,296,160,18165.95
CUST-ACT-02691,21,21,811,116,62589.28
CUST-ACT-02692,121,121,197,169,34518.9
CUST-ACT-02693,131,131,464,100,32805.13
CUST-ACT-02694,3,3,286,41,20092.62
CUST-ACT-02695,115,115,323,148,13448.46
CUST-ACT-02696,146,146,874,79,15301.98
CUST-ACT-02697,132,132,38,128,29059.32
CUST-ACT-02698,62,62,770,155,52400.14
CUST-ACT-02699,86,86,251,140,37066.86
CUST-ACT-02700,117,117,452,50,26138.61
CUST-ACT-02701,52,52,908,65,10008.85
CUST-ACT-02702,135,135,247,129,33012.89
CUST-ACT-02703,73,73,120,77,62165.26
CUST-ACT-02704,44,44,763,41,70496.66
CUST-ACT-02705,104,104,619,68,46869.74
CUST-ACT-02706,46,46,286,12,5220.65
CUST-ACT-02707,136,136,665,171,62598.36
CUST-ACT-02708,1,1,87,171,64313.45
CUST-ACT-02709,80,80,452,91,12292.53
CUST-ACT-02710,6,6,59,151,46986.47
CUST-ACT-02711,14,14,262,68,11377.66
CUST-ACT-02712,16,16,343,152,58430.27
CUST-ACT-02713,61,61,558,3,43462.29
CUST-ACT-02714,82,82,412,34,68704.56
CUST-ACT-02715,14,14,644,58,12798.55
CUST-ACT-02716,120,120,280,141,27543.7
CUST-ACT-02717,148,148,519,174,40598.04
CUST-ACT-02718,10,10,539,42,7856.08
CUST-ACT-02719,101,101,756,133,70498.48
CUST-ACT-02720,142,142,184,141,33853.29
CUST-ACT-02721,27,27,292,115,52981.74
CUST-ACT-02722,4,4,957,50,7772.45
CUST-ACT-02723,52,52,40,128,71252.29
CUST-ACT-02724,30,30,871,174,8381.0
CUST-ACT-02725,32,32,191,92,56931.18
CUST-ACT-02726,82,82,847,9,32380.03
CUST-ACT-02727,149,149,970,123,73423.81
CUST-ACT-02728,21,21,757,109,30539.28
CUST-ACT-02729,53,53,911,65,39426.89
CUST-ACT-02730,84,84,502,123,20887.2
CUST-ACT-02731,36,36,320,98,32946.53
CUST-ACT-02732,44,44,839,152,68165.5
CUST-ACT-02733,20,20,66,5,45215.78
CUST-ACT-02734,27,27,565,99,71113.12
CUST-ACT-02735,100,100,369,48,37571.74
CUST-ACT-02736,51,51,900,15,34608.8
CUST-ACT-02737,68,68,546,162,42583.84
CUST-ACT-02738,84,84,448,89,59711.89
CUST-ACT-02739,40,40,618,39,48734.11
CUST-ACT-02740,40,40,75,22,24145.89
CUST-ACT-02741,27,27,255,168,6086.27
CUST-ACT-02742,21,21,701,125,26690.2
CUST-ACT-02743,45,45,646,62,35597.31
CUST-ACT-02744,140,140,940,99,48544.68
CUST-ACT-02745,127,127,944,142,47470.81
CUST-ACT-02746,144,144,609,74,73455.1
CUST-ACT-02747,130,130,238,10,35958.32
CUST-ACT-02748,14,14,43,64,63667.13
CUST-ACT-02749,134,134,742,58,57734.33
CUST-ACT-02750,96,96,437,6,58955.03
CUST-ACT-02751,94,94,791,67,39590.43
CUST-ACT-02752,58,58,565,115,40353.01
CUST-ACT-02753,3,3,143,5,59035.13
CUST-ACT-02754,148,148,605,122,69495.3
CUST-ACT-02755,32,32,137,121,60607.31
CUST-ACT-02756,100,100,931,25,68839.32
CUST-ACT-02757,28,28,705,8,45817.61
CUST-ACT-02758,75,75,484,155,34795.97
CUST-ACT-02759,61,61,417,77,16060.42
CUST-ACT-02760,23,23,601,94,49572.13
CUST-ACT-02761,107,107,138,101,60081.51
CUST-ACT-02762,124,124,999,131,27430.69
CUST-ACT-02763,60,60,934,21,19715.48
CUST-ACT-02764,75,75,53,126,8668.8
CUST-ACT-02765,132,132,772,131,29840.66
CUST-ACT-02766,6,6,602,61,21658.89
CUST-ACT-02767,105,105,945,138,41902.36
CUST-ACT-02768,104,104,525,75,11372.13
CUST-ACT-02769,72,72,320,17,65209.8
CUST-ACT-02770,60,60,412,110,39542.59
CUST-ACT-02771,71,71,65,101,22496.93
CUST-ACT-02772,25,25,75,113,56815.0
CUST-ACT-02773,23,23,971,30,37521.56
CUST-ACT-02774,48,48,157,85,57412.42
CUST-ACT-02775,60,60,149,103,48320.96
CUST-ACT-02776,54,54,373,108,58905.0
CUST-ACT-02777,90,90,561,46,55429.86
CUST-ACT-02778,9,9,919,79,64996.18
CUST-ACT-02779,1,1,697,32,28381.45
CUST-ACT-02780,68,68,250,75,48053.16
CUST-ACT-02781,72,72,373,22,66119.95
CUST-ACT-02782,83,83,630,96,39936.89
CUST-ACT-02783,64,64,851,18,36141.3
CUST-ACT-02784,58,58,977,14,57227.31
CUST-ACT-02785,45,45,771,21,10352.17
CUST-ACT-02786,15,15,664,33,55377.65
CUST-ACT-02787,134,134,216,24,2004.91
CUST-ACT-02788,106,106,509,126,71883.53
CUST-ACT-02789,50,50,322,61,4820.61
CUST-ACT-02790,30,30,962,30,64593.46
CUST-ACT-02791,32,32,455,171,41084.49
CUST-ACT-02792,9,9,651,171,68509.01
CUST-ACT-02793,37,37,406,94,15353.25
CUST-ACT-02794,89,89,466,35,67178.31
CUST-ACT-02795,121,121,854,41,6193.19
CUST-ACT-02796,93,93,259,119,33652.26
CUST-ACT-02797,45,45,138,34,70217.05
CUST-ACT-02798,144,144,338,171,19209.33
CUST-ACT-02799,99,99,89,42,69094.48
CUST-ACT-02800,54,54,133,11,54928.8
CUST-ACT-02801,34,34,106,11,5421.12
CUST-ACT-02802,96,96,758,110,3357.53
CUST-ACT-02803,77,77,969,76,21966.5
CUST-ACT-02804,39,39,822,12,53203.44
CUST-ACT-02805,89,89,272,100,33798.88
CUST-ACT-02806,76,76,346,65,17243.33
CUST-ACT-02807,92,92,653,137,35078.41
CUST-ACT-02808,100,100,512,58,50013.79
CUST-ACT-02809,45,45,865,179,23553.84
CUST-ACT-02810,30,30,410,161,4263.55
CUST-ACT-02811,74,74,332,174,41446.04
CUST-ACT-02812,141,141,200,130,15664.48
CUST-ACT-02813,23,23,130,61,73862.08
CUST-ACT-02814,123,123,136,74,38450.3
CUST-ACT-02815,121,121,73,90,57633.63
CUST-ACT-02816,43,43,98,82,11098.35
CUST-ACT-02817,94,94,116,20,23788.88
CUST-ACT-02818,132,132,935,161,35047.6
CUST-ACT-02819,3,3,726,66,55025.23
CUST-ACT-02820,5,5,31,147,16241.35
CUST-ACT-02821,25,25,50,2,11161.02
CUST-ACT-02822,146,146,955,114,16092.65
CUST-ACT-02823,68,68,438,99,45687.48
CUST-ACT-02824,2,2,615,106,53296.77
CUST-ACT-02825,45,45,948,154,51504.84
CUST-ACT-02826,6,6,178,30,5486.92
CUST-ACT-02827,138,138,737,56,50475.29
CUST-ACT-02828,133,133,576,134,35673.29
CUST-ACT-02829,55,55,463,126,22767.51
CUST-ACT-02830,23,23,351,154,38983.63
CUST-ACT-02831,13,13,279,11,8412.59
CUST-ACT-02832,51,51,505,8,48403.43
CUST-ACT-02833,114,114,762,144,20099.06
CUST-ACT-02834,112,112,241,99,52508.39
CUST-ACT-02835,109,109,166,178,8793.14
CUST-ACT-02836,133,133,477,120,19014.92
CUST-ACT-02837,26,26,360,49,9873.55
CUST-ACT-02838,117,117,938,147,5666.16
CUST-ACT-02839,141,141,611,102,63589.28
CUST-ACT-02840,75,75,395,151,7848.39
CUST-ACT-02841,75,75,313,38,65596.58
CUST-ACT-02842,80,80,499,4,17542.26
CUST-ACT-02843,136,136,621,177,52804.25
CUST-ACT-02844,118,118,879,85,62991.97
CUST-ACT-02845,48,48,965,118,62902.0
CUST-ACT-02846,35,35,325,28,45819.94
CUST-ACT-02847,127,127,651,109,48804.3
CUST-ACT-02848,60,60,198,131,52375.54
CUST-ACT-02849,26,26,245,107,55543.55
CUST-ACT-02850,122,122,825,45,40668.08
CUST-ACT-02851,63,63,168,26,37865.35
CUST-ACT-02852,135,135,651,151,4731.61
CUST-ACT-02853,61,61,364,171,32340.75
CUST-ACT-02854,49,49,668,81,64022.97
CUST-ACT-02855,94,94,846,34,55326.58
CUST-ACT-02856,106,106,489,43,24419.13
CUST-ACT-02857,48,48,401,150,1384.38
CUST-ACT-02858,32,32,105,68,48848.21
CUST-ACT-02859,81,81,89,120,56336.84
CUST-ACT-02860,66,66,547,80,14687.33
CUST-ACT-02861,94,94,225,14,52815.53
CUST-ACT-02862,37,37,346,109,68703.69
CUST-ACT-02863,49,49,127,86,62054.41
CUST-ACT-02864,53,53,809,20,63962.93
CUST-ACT-02865,97,97,601,86,45132.13
CUST-ACT-02866,141,141,704,70,14348.41
CUST-ACT-02867,92,92,445,27,50392.41
CUST-ACT-02868,72,72,403,154,39488.29
CUST-ACT-02869,95,95,619,107,73128.72
CUST-ACT-02870,22,22,288,162,33162.55
CUST-ACT-02871,138,138,534,123,73030.29
CUST-ACT-02872,97,97,700,85,27054.51
CUST-ACT-02873,136,136,531,93,55909.19
CUST-ACT-02874,116,116,590,104,3995.39
CUST-ACT-02875,64,64,950,105,65732.81
CUST-ACT-02876,1,1,138,36,48351.58
CUST-ACT-02877,8,8,709,91,25306.22
CUST-ACT-02878,121,121,317,30,69635.1
CUST-ACT-02879,126,126,592,47,72200.46
CUST-ACT-02880,122,122,366,95,10101.77
CUST-ACT-02881,142,142,694,59,5008.09
CUST-ACT-02882,82,82,210,125,27291.24
CUST-ACT-02883,85,85,823,106,4548.15
CUST-ACT-02884,119,119,739,129,57192.38
CUST-ACT-02885,132,132,201,171,16795.92
CUST-ACT-02886,33,33,868,55,36133.6
CUST-ACT-02887,135,135,906,161,57854.83
CUST-ACT-02888,33,33,393,22,29621.61
CUST-ACT-02889,128,128,490,8,53697.09
CUST-ACT-02890,77,77,686,146,50313.38
CUST-ACT-02891,126,126,929,159,65660.69
CUST-ACT-02892,11,11,41,57,4510.33
CUST-ACT-02893,88,88,724,27,45623.6
CUST-ACT-02894,35,35,595,77,9275.78
CUST-ACT-02895,135,135,94,1,19898.44
CUST-ACT-02896,20,20,993,143,72848.99
CUST-ACT-02897,52,52,750,63,65935.66
CUST-ACT-02898,98,98,860,146,35530.99
CUST-ACT-02899,35,35,775,161,65691.91
CUST-ACT-02900,127,127,997,108,10441.76
CUST-ACT-02901,103,103,364,130,8027.83
CUST-ACT-02902,6,6,749,104,58819.5
CUST-ACT-02903,11,11,777,163,7725.49
CUST-ACT-02904,73,73,325,75,3765.45
CUST-ACT-02905,119,119,770,53,55871.26
CUST-ACT-02906,47,47,198,21,23064.53
CUST-ACT-02907,105,105,47,97,63734.08
CUST-ACT-02908,43,43,328,153,58315.55
CUST-ACT-02909,68,68,718,109,61182.3
CUST-ACT-02910,48,48,242,90,52725.53
CUST-ACT-02911,27,27,402,77,28336.56
CUST-ACT-02912,44,44,505,133,61801.22
CUST-ACT-02913,31,31,165,61,71508.37
CUST-ACT-02914,27,27,430,116,59913.76
CUST-ACT-02915,75,75,469,85,18649.62
CUST-ACT-02916,4,4,574,100,19958.22
CUST-ACT-02917,124,124,935,6,58376.5
CUST-ACT-02918,48,48,575,37,73134.48
CUST-ACT-02919,92,92,730,146,66232.0
CUST-ACT-02920,23,23,131,98,62899.84
CUST-ACT-02921,125,125,49,103,68196.77
CUST-ACT-02922,143,143,539,1,22391.3
CUST-ACT-02923,46,46,688,120,40384.6
CUST-ACT-02924,119,119,109,148,53260.88
CUST-ACT-02925,57,57,694,123,31489.54
CUST-ACT-02926,35,35,749,112,57266.48
CUST-ACT-02927,25,25,281,42,45670.25
CUST-ACT-02928,34,34,665,116,51870.78
CUST-ACT-02929,84,84,839,27,3578.26
CUST-ACT-02930,7,7,40,51,70073.62
CUST-ACT-02931,82,82,743,20,54372.6
CUST-ACT-02932,41,41,504,32,17973.5
CUST-ACT-02933,105,105,691,179,44554.04
CUST-ACT-02934,117,117,526,54,62188.71
CUST-ACT-02935,136,136,498,22,63472.26
CUST-ACT-02936,42,42,739,53,56916.09
CUST-ACT-02937,53,53,525,52,883.32
CUST-ACT-02938,89,89,345,160,55133.19
CUST-ACT-02939,123,123,539,177,6142.74
CUST-ACT-02940,139,139,157,124,2245.03
CUST-ACT-02941,52,52,656,156,57153.15
CUST-ACT-02942,85,85,409,177,9434.89
CUST-ACT-02943,149,149,586,128,36611.54
CUST-ACT-02944,82,82,242,16,16922.03
CUST-ACT-02945,119,119,615,71,62628.6
CUST-ACT-02946,84,84,566,176,51939.51
CUST-ACT-02947,95,95,809,29,60844.23
CUST-ACT-02948,142,142,829,24,1849.68
CUST-ACT-02949,48,48,700,9,43766.4
CUST-ACT-02950,135,135,182,64,21270.74
CUST-ACT-02951,136,136,821,143,47811.56
CUST-ACT-02952,148,148,539,11,14923.18
CUST-ACT-02953,147,147,243,126,33478.89
CUST-ACT-02954,2,2,187,3,39423.61
CUST-ACT-02955,40,40,709,166,68737.41
CUST-ACT-02956,62,62,365,166,34776.09
CUST-ACT-02957,37,37,921,172,66035.81
CUST-ACT-02958,147,147,187,4,61101.65
CUST-ACT-02959,100,100,252,136,44140.88
CUST-ACT-02960,103,103,989,141,55350.76
CUST-ACT-02961,102,102,202,95,72250.06
CUST-ACT-02962,107,107,814,85,72059.16
CUST-ACT-02963,74,74,542,165,26252.4
CUST-ACT-02964,83,83,830,158,52882.67
CUST-ACT-02965,12,12,602,118,60095.25
CUST-ACT-02966,100,100,680,68,22278.1
CUST-ACT-02967,121,121,892,121,7267.6
CUST-ACT-02968,16,16,159,103,20652.04
CUST-ACT-02969,34,34,389,35,13097.24
CUST-ACT-02970,121,121,863,151,57506.87
CUST-ACT-02971,149,149,406,26,60729.81
CUST-ACT-02972,60,60,751,88,53725.67
CUST-ACT-02973,18,18,757,11,68828.27
CUST-ACT-02974,111,111,604,127,7085.14
CUST-ACT-02975,12,12,516,83,48450.29
CUST-ACT-02976,71,71,144,59,12220.42
CUST-ACT-02977,114,114,663,88,34049.29
CUST-ACT-02978,41,41,488,60,74793.31
CUST-ACT-02979,84,84,197,4,20999.4
CUST-ACT-02980,6,6,367,7,40977.44
CUST-ACT-02981,49,49,132,19,43063.14
CUST-ACT-02982,105,105,865,116,27757.39
CUST-ACT-02983,121,121,314,50,10538.92
CUST-ACT-02984,55,55,443,149,49666.33
CUST-ACT-02985,38,38,290,85,17916.42
CUST-ACT-02986,123,123,783,88,17286.4
CUST-ACT-02987,53,53,733,13,42580.8
CUST-ACT-02988,47,47,480,142,10282.91
CUST-ACT-02989,134,134,673,69,52079.33
CUST-ACT-02990,23,23,207,49,60769.57
CUST-ACT-02991,60,60,624,173,43707.92
CUST-ACT-02992,110,110,334,140,47599.97
CUST-ACT-02993,71,71,800,45,56381.74
CUST-ACT-02994,108,108,403,136,70699.49
CUST-ACT-02995,62,62,829,144,7867.66
CUST-ACT-02996,40,40,74,92,71534.66
CUST-ACT-02997,112,112,368,16,44871.71
CUST-ACT-02998,125,125,967,13,50709.12
CUST-ACT-02999,80,80,753,19,5875.42
CUST-ACT-03000,109,109,549,36,32442.28
CUST-ACT-03001,78,78,123,117,4242.74
CUST-ACT-03002,51,51,135,167,31521.03
CUST-ACT-03003,125,125,582,92,46458.85
CUST-ACT-03004,133,133,280,106,3223.76
CUST-ACT-03005,21,21,303,165,31664.63
CUST-ACT-03006,67,67,233,106,32448.16
CUST-ACT-03007,120,120,747,134,16015.91
CUST-ACT-03008,77,77,438,178,3420.32
CUST-ACT-03009,78,78,93,24,56391.64
CUST-ACT-03010,76,76,119,168,48345.63
CUST-ACT-03011,86,86,343,69,51436.74
CUST-ACT-03012,51,51,100,32,1389.6
CUST-ACT-03013,112,112,924,7,32171.64
CUST-ACT-03014,76,76,366,28,65068.26
CUST-ACT-03015,19,19,781,55,29378.74
CUST-ACT-03016,51,51,835,31,64543.95
CUST-ACT-03017,48,48,469,72,22324.79
CUST-ACT-03018,91,91,656,5,16706.8
CUST-ACT-03019,125,125,429,28,68748.66
CUST-ACT-03020,33,33,872,149,18762.13
CUST-ACT-03021,131,131,407,44,63714.01
CUST-ACT-03022,118,118,33,105,28762.66
CUST-ACT-03023,35,35,228,134,55150.1
CUST-ACT-03024,76,76,652,60,39100.25
CUST-ACT-03025,89,89,272,53,54530.91
CUST-ACT-03026,99,99,243,165,20730.84
CUST-ACT-03027,78,78,567,135,37685.48
CUST-ACT-03028,74,74,398,175,23041.24
CUST-ACT-03029,141,141,790,164,73869.3
CUST-ACT-03030,114,114,427,30,38670.67
CUST-ACT-03031,119,119,941,158,5035.33
CUST-ACT-03032,24,24,524,167,56830.88
CUST-ACT-03033,98,98,464,116,20167.15
CUST-ACT-03034,133,133,756,114,14535.72
CUST-ACT-03035,89,89,71,160,58591.84
CUST-ACT-03036,47,47,510,94,63421.22
CUST-ACT-03037,111,111,732,61,45070.02
CUST-ACT-03038,3,3,840,10,72263.85
CUST-ACT-03039,63,63,560,135,69964.37
CUST-ACT-03040,37,37,883,68,19301.03
CUST-ACT-03041,44,44,241,132,10904.22
CUST-ACT-03042,65,65,219,35,28563.01
CUST-ACT-03043,64,64,178,110,26397.73
CUST-ACT-03044,11,11,941,65,40369.15
CUST-ACT-03045,93,93,134,31,71579.23
CUST-ACT-03046,81,81,339,111,32472.09
CUST-ACT-03047,109,109,106,90,73470.94
CUST-ACT-03048,43,43,862,146,13400.43
CUST-ACT-03049,49,49,376,86,22030.51
CUST-ACT-03050,63,63,952,102,54926.22
CUST-ACT-03051,79,79,872,159,25438.26
CUST-ACT-03052,55,55,998,84,72557.84
CUST-ACT-03053,63,63,414,31,73318.35
CUST-ACT-03054,72,72,586,13,10452.04
CUST-ACT-03055,19,19,925,153,74579.46
CUST-ACT-03056,87,87,415,4,12024.59
CUST-ACT-03057,80,80,506,117,34190.91
CUST-ACT-03058,114,114,134,38,30927.32
CUST-ACT-03059,25,25,674,31,22181.55
CUST-ACT-03060,101,101,689,21,20439.13
CUST-ACT-03061,22,22,114,96,43453.79
CUST-ACT-03062,20,20,329,166,38582.65
CUST-ACT-03063,147,147,269,155,7438.79
CUST-ACT-03064,140,140,823,171,37912.33
CUST-ACT-03065,114,114,423,71,51203.68
CUST-ACT-03066,92,92,938,27,26855.9
CUST-ACT-03067,94,94,261,19,53061.47
CUST-ACT-03068,44,44,89,88,65868.03
CUST-ACT-03069,97,97,940,117,44138.29
CUST-ACT-03070,128,128,781,154,50773.98
CUST-ACT-03071,109,109,996,61,40626.84
CUST-ACT-03072,74,74,842,112,23123.97
CUST-ACT-03073,100,100,323,11,63657.91
CUST-ACT-03074,130,130,942,67,53503.88
CUST-ACT-03075,147,147,174,155,3732.29
CUST-ACT-03076,137,137,460,172,11615.24
CUST-ACT-03077,98,98,750,2,51297.73
CUST-ACT-03078,48,48,509,148,54228.91
CUST-ACT-03079,64,64,146,76,57196.3
CUST-ACT-03080,29,29,870,40,32465.6
CUST-ACT-03081,136,136,938,149,16323.63
CUST-ACT-03082,88,88,880,126,19363.44
CUST-ACT-03083,31,31,678,162,19060.57
CUST-ACT-03084,136,136,620,82,17988.28
CUST-ACT-03085,128,128,385,66,15588.93
CUST-ACT-03086,60,60,884,119,27552.01
CUST-ACT-03087,119,119,428,163,51418.27
CUST-ACT-03088,39,39,107,10,57757.36
CUST-ACT-03089,56,56,246,21,12065.94
CUST-ACT-03090,17,17,455,45,14915.92
CUST-ACT-03091,3,3,521,151,55980.68
CUST-ACT-03092,66,66,544,136,47626.41
CUST-ACT-03093,115,115,659,7,58556.31
CUST-ACT-03094,123,123,702,129,3395.63
CUST-ACT-03095,43,43,708,24,55942.37
CUST-ACT-03096,9,9,254,40,51562.71
CUST-ACT-03097,32,32,570,111,50267.07
CUST-ACT-03098,140,140,673,89,33083.17
CUST-ACT-03099,135,135,908,104,55154.25
CUST-ACT-03100,147,147,165,177,12960.17
CUST-ACT-03101,2,2,46,108,1306.83
CUST-ACT-03102,142,142,219,130,677.56
CUST-ACT-03103,105,105,825,19,3887.38
CUST-ACT-03104,4,4,342,37,47642.4
CUST-ACT-03105,96,96,855,89,69606.07
CUST-ACT-03106,129,129,167,164,39527.28
CUST-ACT-03107,44,44,199,141,7592.14
CUST-ACT-03108,91,91,437,177,67868.32
CUST-ACT-03109,21,21,486,141,27290.22
CUST-ACT-03110,21,21,615,84,21314.0
CUST-ACT-03111,29,29,895,143,51412.84
CUST-ACT-03112,44,44,424,134,1713.2
CUST-ACT-03113,57,57,103,130,47324.82
CUST-ACT-03114,15,15,191,20,64717.75
CUST-ACT-03115,3,3,842,82,10446.98
CUST-ACT-03116,111,111,623,179,65994.44
CUST-ACT-03117,103,103,138,12,8624.45
CUST-ACT-03118,127,127,215,83,69670.92
CUST-ACT-03119,62,62,379,127,48617.68
CUST-ACT-03120,87,87,695,51,49604.99
CUST-ACT-03121,115,115,289,67,48231.96
CUST-ACT-03122,87,87,985,44,69200.11
CUST-ACT-03123,134,134,334,56,74404.62
CUST-ACT-03124,134,134,94,173,50503.08
CUST-ACT-03125,113,113,512,93,63083.72
CUST-ACT-03126,20,20,264,53,58286.62
CUST-ACT-03127,122,122,800,109,20968.38
CUST-ACT-03128,26,26,212,44,45724.17
CUST-ACT-03129,122,122,715,14,49445.05
CUST-ACT-03130,126,126,731,92,26854.83
CUST-ACT-03131,106,106,976,24,69073.78
CUST-ACT-03132,90,90,52,122,74774.87
CUST-ACT-03133,100,100,610,62,21417.1
CUST-ACT-03134,121,121,302,9,49532.13
CUST-ACT-03135,21,21,697,21,18478.07
CUST-ACT-03136,20,20,498,124,59484.75
CUST-ACT-03137,62,62,712,156,53039.98
CUST-ACT-03138,148,148,195,86,54914.01
CUST-ACT-03139,123,123,299,145,41196.62
CUST-ACT-03140,74,74,235,171,38717.13
CUST-ACT-03141,42,42,436,9,19633.18
CUST-ACT-03142,145,145,364,9,38598.95
CUST-ACT-03143,132,132,683,67,71093.94
CUST-ACT-03144,103,103,146,143,37537.76
CUST-ACT-03145,149,149,728,173,73453.58
CUST-ACT-03146,22,22,847,43,58309.48
CUST-ACT-03147,99,99,40,81,21500.55
CUST-ACT-03148,146,146,273,83,74960.5
CUST-ACT-03149,56,56,473,16,1475.7
CUST-ACT-03150,128,128,620,176,17028.02
CUST-ACT-03151,52,52,697,138,47852.88
CUST-ACT-03152,56,56,995,31,29379.99
CUST-ACT-03153,143,143,613,144,19357.73
CUST-ACT-03154,60,60,892,108,63031.76
CUST-ACT-03155,38,38,63,5,63450.32
CUST-ACT-03156,102,102,160,68,62691.33
CUST-ACT-03157,54,54,485,5,43164.36
CUST-ACT-03158,113,113,414,16,46193.27
CUST-ACT-03159,46,46,942,42,32212.14
CUST-ACT-03160,123,123,152,40,51304.86
CUST-ACT-03161,118,118,781,46,10841.4
CUST-ACT-03162,126,126,987,37,6028.7
CUST-ACT-03163,129,129,220,75,37427.01
CUST-ACT-03164,15,15,762,101,67619.61
CUST-ACT-03165,81,81,144,170,22625.86
CUST-ACT-03166,142,142,262,156,19831.08
CUST-ACT-03167,111,111,806,19,68238.48
CUST-ACT-03168,149,149,436,107,64149.4
CUST-ACT-03169,62,62,483,57,52723.61
CUST-ACT-03170,44,44,177,143,70814.44
CUST-ACT-03171,138,138,889,164,2660.26
CUST-ACT-03172,117,117,696,14,70860.8
CUST-ACT-03173,77,77,847,135,9338.14
CUST-ACT-03174,33,33,315,24,27979.39
CUST-ACT-03175,114,114,717,73,20752.99
CUST-ACT-03176,148,148,573,149,61503.65
CUST-ACT-03177,32,32,635,147,43914.09
CUST-ACT-03178,58,58,731,8,19800.39
CUST-ACT-03179,138,138,483,137,22384.15
CUST-ACT-03180,120,120,316,108,50821.8
CUST-ACT-03181,123,123,494,132,62730.88
CUST-ACT-03182,67,67,342,152,22523.85
CUST-ACT-03183,102,102,377,23,21965.88
CUST-ACT-03184,116,116,861,16,54114.99
CUST-ACT-03185,104,104,68,7,12938.13
CUST-ACT-03186,129,129,449,96,28628.43
CUST-ACT-03187,83,83,105,63,14938.96
CUST-ACT-03188,89,89,188,29,35475.21
CUST-ACT-03189,69,69,684,177,55999.34
CUST-ACT-03190,45,45,544,14,60021.64
CUST-ACT-03191,141,141,680,30,39801.85
CUST-ACT-03192,119,119,114,38,23419.0
CUST-ACT-03193,109,109,222,179,9885.52
CUST-ACT-03194,82,82,782,152,44896.67
CUST-ACT-03195,80,80,576,158,66258.72
CUST-ACT-03196,68,68,72,141,42167.85
CUST-ACT-03197,15,15,309,81,61214.28
CUST-ACT-03198,10,10,267,11,19212.81
CUST-ACT-03199,61,61,287,79,25074.51
CUST-ACT-03200,144,144,693,50,6196.61
CUST-ACT-03201,146,146,275,177,73016.35
CUST-ACT-03202,46,46,314,65,62618.43
CUST-ACT-03203,106,106,830,70,64967.11
CUST-ACT-03204,71,71,296,5,9591.59
CUST-ACT-03205,24,24,634,176,3900.81
CUST-ACT-03206,7,7,305,172,16834.61
CUST-ACT-03207,76,76,557,97,68969.81
CUST-ACT-03208,38,38,344,53,28730.79
CUST-ACT-03209,67,67,670,50,73322.11
CUST-ACT-03210,97,97,663,133,57741.29
CUST-ACT-03211,67,67,423,170,34490.1
CUST-ACT-03212,43,43,766,147,50002.14
CUST-ACT-03213,91,91,493,56,40948.74
CUST-ACT-03214,42,42,904,88,52243.27
CUST-ACT-03215,74,74,386,143,3728.42
CUST-ACT-03216,43,43,46,55,30896.38
CUST-ACT-03217,78,78,772,136,6613.36
CUST-ACT-03218,19,19,353,175,21051.19
CUST-ACT-03219,65,65,869,2,10844.61
CUST-ACT-03220,44,44,650,99,45332.27
CUST-ACT-03221,146,146,307,137,35483.72
CUST-ACT-03222,13,13,71,69,23722.93
CUST-ACT-03223,124,124,556,100,33554.6
CUST-ACT-03224,139,139,224,124,52437.98
CUST-ACT-03225,12,12,530,87,13893.2
CUST-ACT-03226,116,116,549,164,40742.84
CUST-ACT-03227,63,63,251,5,72028.65
CUST-ACT-03228,27,27,63,141,49389.81
CUST-ACT-03229,55,55,644,97,18725.9
CUST-ACT-03230,22,22,74,51,1907.11
CUST-ACT-03231,14,14,69,106,12336.43
CUST-ACT-03232,53,53,907,118,34449.47
CUST-ACT-03233,133,133,512,87,24217.95
CUST-ACT-03234,53,53,187,62,21505.4
CUST-ACT-03235,86,86,189,119,7029.82
CUST-ACT-03236,90,90,331,168,17244.81
CUST-ACT-03237,109,109,678,53,63523.88
CUST-ACT-03238,131,131,704,116,71074.24
CUST-ACT-03239,109,109,388,129,10067.69
CUST-ACT-03240,65,65,260,81,28070.2
CUST-ACT-03241,48,48,244,93,57644.86
CUST-ACT-03242,66,66,148,91,9168.3
CUST-ACT-03243,107,107,827,31,37368.95
CUST-ACT-03244,137,137,505,168,28965.23
CUST-ACT-03245,139,139,424,11,47433.06
CUST-ACT-03246,89,89,167,41,47233.92
CUST-ACT-03247,19,19,60,59,63102.47
CUST-ACT-03248,21,21,919,178,19154.22
CUST-ACT-03249,134,134,372,168,24772.09
CUST-ACT-03250,19,19,280,158,22397.13
CUST-ACT-03251,62,62,537,121,67922.81
