event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id
EV-013245,LGS-1745-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SINGAPORE,2026-08-02T03:02:24Z,TRANSFER_ARRIVE,2384,3600,2384,3600,18,30,CLEAR,False,MODERATE,38.9244,-96.6299,2026-08-04T03:02:24Z,CR-USPS
EV-013246,LGS-1746-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-02T03:02:50Z,CUSTOMS_CLEARANCE,5645,3600,5645,3600,17,30,CLEAR,True,LOW,47.0621,-89.4985,2026-08-05T03:02:50Z,CR-MAERSK
EV-013247,LGS-1747-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-02T03:03:31Z,WAYPOINT_SCAN,1450,2400,1450,2400,1,30,CLEAR,False,LOW,33.7254,-114.1091,2026-08-05T03:03:31Z,CR-DHL
EV-013248,LGS-1748-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MEMPHIS,2026-08-02T03:04:00Z,TRANSFER_ARRIVE,3186,2400,3186,2400,14,30,HEAVY_RAIN,False,LOW,32.3755,-28.8868,2026-08-05T03:04:00Z,CR-DHL
EV-013249,LGS-1749-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-CHICAGO,2026-08-02T03:04:36Z,CUSTOMS_CLEARANCE,3866,2400,3866,2400,7,30,HEAVY_RAIN,False,SEVERE_GRIDLOCK,35.3637,-118.2892,2026-08-04T03:04:36Z,CR-UPS
EV-013250,LGS-1750-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T03:04:53Z,CUSTOMS_CLEARANCE,2913,3600,2913,3600,1,30,FOG,False,LOW,40.6265,-112.0378,2026-08-04T03:04:53Z,CR-USPS
EV-013251,LGS-1751-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-DETROIT,2026-08-02T03:05:34Z,WAYPOINT_SCAN,2245,2400,2245,2400,25,30,HEAVY_RAIN,True,LOW,25.0026,-102.7031,2026-08-03T03:05:34Z,CR-UPS
EV-013252,LGS-1752-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-DETROIT,2026-08-02T03:05:58Z,CUSTOMS_CLEARANCE,4124,4800,4124,4800,25,30,CLEAR,False,LOW,47.5491,-31.9952,2026-08-05T03:05:58Z,CR-MAERSK
EV-013253,LGS-1753-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-NEWYORK,2026-08-02T03:06:39Z,TRANSFER_ARRIVE,6677,3600,6677,3600,27,30,CLEAR,False,LOW,33.1857,-109.3413,2026-08-04T03:06:39Z,CR-FEDEX
EV-013254,LGS-1754-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-02T03:07:08Z,WAYPOINT_SCAN,5081,3600,5081,3600,3,30,MODERATE,False,SEVERE_GRIDLOCK,41.2212,-101.0322,2026-08-03T03:07:08Z,CR-MAERSK
EV-013255,LGS-1755-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-CHICAGO,2026-08-02T03:07:38Z,HUB_INGEST,4532,4800,4532,4800,11,30,MODERATE,False,LOW,26.4161,1.4729,2026-08-04T03:07:38Z,CR-UPS
EV-013256,LGS-1756-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-02T03:08:01Z,CUSTOMS_CLEARANCE,3552,4800,3552,4800,18,30,CLEAR,False,MODERATE,36.6539,-86.6771,2026-08-03T03:08:01Z,CR-UPS
EV-013257,LGS-1757-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-CHICAGO,2026-08-02T03:08:24Z,TRANSFER_ARRIVE,3154,3600,3154,3600,25,30,CLEAR,False,MODERATE,26.8331,-31.3038,2026-08-05T03:08:24Z,CR-DHL
EV-013258,LGS-1758-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T03:08:59Z,WAYPOINT_SCAN,2247,2400,2247,2400,14,30,FOG,False,MODERATE,25.3044,0.9411,2026-08-05T03:08:59Z,CR-MAERSK
EV-013259,LGS-1759-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-02T03:09:36Z,HUB_INGEST,3535,3600,3535,3600,3,30,SNOWSTORM,False,LOW,46.283,-119.4011,2026-08-05T03:09:36Z,CR-FEDEX
EV-013260,LGS-1760-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-CHICAGO,2026-08-02T03:09:54Z,HUB_INGEST,3950,2400,3950,2400,2,30,CLEAR,False,LOW,35.9294,-62.0172,2026-08-04T03:09:54Z,CR-DHL
EV-013261,LGS-1761-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SEATTLE,2026-08-02T03:10:35Z,YARD_DEPARTURE,3708,4800,3708,4800,20,30,CLEAR,False,LOW,46.9977,-52.7536,2026-08-04T03:10:35Z,CR-FEDEX
EV-013262,LGS-1762-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-02T03:10:56Z,YARD_DEPARTURE,4304,2400,4304,2400,15,30,HEAVY_RAIN,False,LOW,34.1076,-22.2969,2026-08-03T03:10:56Z,CR-USPS
EV-013263,LGS-1763-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-MIAMI,2026-08-02T03:11:28Z,WAYPOINT_SCAN,3233,4800,3233,4800,7,30,CLEAR,False,LOW,42.4898,5.1574,2026-08-03T15:11:28Z,CR-UPS
EV-013264,LGS-1764-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T03:11:52Z,CUSTOMS_CLEARANCE,2910,2400,2910,2400,13,30,MODERATE,False,SEVERE_GRIDLOCK,27.5457,-119.4876,2026-08-03T15:11:52Z,CR-FEDEX
EV-013265,LGS-1765-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T03:12:34Z,TRANSFER_ARRIVE,2165,2400,2165,2400,4,30,CLEAR,False,LOW,30.143,-73.6504,2026-08-05T03:12:34Z,CR-MAERSK
EV-013266,LGS-1766-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-HOUSTON,2026-08-02T03:13:05Z,CUSTOMS_CLEARANCE,6593,4800,6593,4800,8,30,MODERATE,False,MODERATE,37.7252,-66.8288,2026-08-03T15:13:05Z,CR-DHL
EV-013267,LGS-1767-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T03:13:37Z,TRANSFER_ARRIVE,4728,2400,4728,2400,28,30,CLEAR,False,MODERATE,36.894,5.5027,2026-08-05T03:13:37Z,CR-UPS
EV-013268,LGS-1768-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T03:14:03Z,TRANSFER_ARRIVE,5170,3600,5170,3600,21,30,HEAVY_RAIN,False,LOW,30.2432,-22.3829,2026-08-03T03:14:03Z,CR-DHL
EV-013269,LGS-1769-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-MIAMI,2026-08-02T03:14:22Z,YARD_DEPARTURE,3531,2400,3531,2400,2,30,CLEAR,False,LOW,48.511,1.266,2026-08-03T15:14:22Z,CR-USPS
EV-013270,LGS-1770-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T03:15:01Z,YARD_DEPARTURE,3877,3600,3877,3600,13,30,CLEAR,False,LOW,32.6749,-106.7191,2026-08-03T15:15:01Z,CR-DHL
EV-013271,LGS-1771-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T03:15:28Z,CUSTOMS_CLEARANCE,7009,4800,7009,4800,26,30,CLEAR,False,SEVERE_GRIDLOCK,36.5383,-121.6633,2026-08-05T03:15:28Z,CR-FEDEX
EV-013272,LGS-1772-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-CHICAGO,2026-08-02T03:15:56Z,WAYPOINT_SCAN,1800,2400,1800,2400,4,30,MODERATE,False,LOW,34.1086,6.0897,2026-08-03T03:15:56Z,CR-DHL
EV-013273,LGS-1773-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SEATTLE,2026-08-02T03:16:28Z,TRANSFER_ARRIVE,3536,2400,3536,2400,13,30,CLEAR,False,LOW,51.8775,-80.3242,2026-08-03T15:16:28Z,CR-DHL
EV-013274,LGS-1774-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-02T03:17:02Z,YARD_DEPARTURE,5501,3600,5501,3600,16,30,MODERATE,False,MODERATE,34.3595,-36.3013,2026-08-03T15:17:02Z,CR-USPS
EV-013275,LGS-1775-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SEATTLE,2026-08-02T03:17:37Z,WAYPOINT_SCAN,5299,3600,5299,3600,12,30,CLEAR,False,LOW,32.1431,-103.79,2026-08-03T15:17:37Z,CR-FEDEX
EV-013276,LGS-1776-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T03:17:54Z,YARD_DEPARTURE,6034,4800,6034,4800,13,30,HEAVY_RAIN,False,MODERATE,49.4833,-50.2951,2026-08-03T03:17:54Z,CR-DHL
EV-013277,LGS-1777-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-02T03:18:32Z,TRANSFER_ARRIVE,4801,3600,4801,3600,23,30,CLEAR,False,SEVERE_GRIDLOCK,29.2493,2.0498,2026-08-03T03:18:32Z,CR-USPS
EV-013278,LGS-1778-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T03:18:53Z,HUB_INGEST,5270,3600,5270,3600,29,30,HEAVY_RAIN,True,HEAVY,49.7913,-30.1313,2026-08-03T15:18:53Z,CR-DHL
EV-013279,LGS-1779-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-02T03:19:21Z,YARD_DEPARTURE,4040,3600,4040,3600,1,30,MODERATE,True,LOW,40.35,-64.0155,2026-08-05T03:19:21Z,CR-FEDEX
EV-013280,LGS-1780-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-02T03:20:05Z,WAYPOINT_SCAN,4712,2400,4712,2400,23,30,CLEAR,False,MODERATE,31.0258,-0.4866,2026-08-05T03:20:05Z,CR-MAERSK
EV-013281,LGS-1781-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-DETROIT,2026-08-02T03:20:28Z,CUSTOMS_CLEARANCE,5468,2400,5468,2400,3,30,CLEAR,False,LOW,31.8038,-107.996,2026-08-03T15:20:28Z,CR-DHL
EV-013282,LGS-1782-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-02T03:20:58Z,CUSTOMS_CLEARANCE,782,2400,782,2400,23,30,FOG,True,LOW,44.1958,-61.6447,2026-08-03T03:20:58Z,CR-DHL
EV-013283,LGS-1783-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-HOUSTON,2026-08-02T03:21:25Z,TRANSFER_ARRIVE,2527,2400,2527,2400,3,30,CLEAR,False,HEAVY,26.063,-47.6676,2026-08-03T15:21:25Z,CR-MAERSK
EV-013284,LGS-1784-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-SINGAPORE,2026-08-02T03:22:00Z,HUB_INGEST,1662,2400,1662,2400,12,30,MODERATE,False,MODERATE,44.3173,-123.157,2026-08-03T03:22:00Z,CR-MAERSK
EV-013285,LGS-1785-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-02T03:22:20Z,YARD_DEPARTURE,3417,3600,3417,3600,28,30,CLEAR,False,HEAVY,33.3676,-122.5677,2026-08-03T15:22:20Z,CR-MAERSK
EV-013286,LGS-1786-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-CHICAGO,2026-08-02T03:22:53Z,YARD_DEPARTURE,4348,3600,4348,3600,24,30,SNOWSTORM,False,HEAVY,46.8228,-41.5405,2026-08-03T03:22:53Z,CR-DHL
EV-013287,LGS-1787-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T03:23:32Z,HUB_INGEST,3565,2400,3565,2400,4,30,MODERATE,False,LOW,28.3737,-36.6469,2026-08-04T03:23:32Z,CR-MAERSK
EV-013288,LGS-1788-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-CHICAGO,2026-08-02T03:24:02Z,TRANSFER_ARRIVE,2801,2400,2801,2400,1,30,SNOWSTORM,False,LOW,31.7271,7.5367,2026-08-05T03:24:02Z,CR-DHL
EV-013289,LGS-1789-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-02T03:24:32Z,TRANSFER_ARRIVE,6162,4800,6162,4800,17,30,HEAVY_RAIN,False,LOW,36.8534,-83.089,2026-08-04T03:24:32Z,CR-DHL
EV-013290,LGS-1790-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T03:24:51Z,WAYPOINT_SCAN,4517,4800,4517,4800,20,30,CLEAR,False,MODERATE,48.7386,-78.7189,2026-08-05T03:24:51Z,CR-UPS
EV-013291,LGS-1791-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T03:25:28Z,WAYPOINT_SCAN,3714,3600,3714,3600,9,30,CLEAR,False,LOW,32.6706,-44.7462,2026-08-03T03:25:28Z,CR-FEDEX
EV-013292,LGS-1792-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-FRANKFURT,2026-08-02T03:25:57Z,WAYPOINT_SCAN,6175,4800,6175,4800,5,30,CLEAR,False,MODERATE,47.7823,-24.8309,2026-08-04T03:25:57Z,CR-FEDEX
EV-013293,LGS-1793-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T03:26:26Z,TRANSFER_ARRIVE,3803,3600,3803,3600,29,30,CLEAR,False,LOW,27.7554,-54.7941,2026-08-05T03:26:26Z,CR-DHL
EV-013294,LGS-1794-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-02T03:26:53Z,YARD_DEPARTURE,3854,4800,3854,4800,21,30,CLEAR,True,LOW,29.6867,-41.5951,2026-08-03T15:26:53Z,CR-MAERSK
EV-013295,LGS-1795-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-SEATTLE,2026-08-02T03:27:37Z,CUSTOMS_CLEARANCE,5678,2400,5678,2400,3,30,CLEAR,False,LOW,29.2648,-97.1507,2026-08-03T03:27:37Z,CR-DHL
EV-013296,LGS-1796-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-HOUSTON,2026-08-02T03:27:52Z,TRANSFER_ARRIVE,4125,2400,4125,2400,21,30,HEAVY_RAIN,False,MODERATE,41.5506,-28.3388,2026-08-03T03:27:52Z,CR-FEDEX
EV-013297,LGS-1797-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-LOSANGELES,2026-08-02T03:28:25Z,HUB_INGEST,4395,3600,4395,3600,7,30,CLEAR,False,LOW,35.494,-70.6339,2026-08-03T15:28:25Z,CR-FEDEX
EV-013298,LGS-1798-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T03:29:01Z,CUSTOMS_CLEARANCE,5270,3600,5270,3600,3,30,CLEAR,False,LOW,48.3134,-47.0555,2026-08-03T15:29:01Z,CR-USPS
EV-013299,LGS-1799-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T03:29:31Z,TRANSFER_ARRIVE,4700,3600,4700,3600,5,30,CLEAR,False,SEVERE_GRIDLOCK,38.1177,-36.0102,2026-08-05T03:29:31Z,CR-DHL
EV-013300,LGS-1800-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-02T03:29:57Z,TRANSFER_ARRIVE,2295,3600,2295,3600,12,30,HEAVY_RAIN,True,LOW,47.6249,-124.0081,2026-08-03T03:29:57Z,CR-MAERSK
EV-013301,LGS-1801-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-SINGAPORE,2026-08-02T03:30:20Z,WAYPOINT_SCAN,5583,4800,5583,4800,3,30,CLEAR,False,MODERATE,31.489,-47.203,2026-08-05T03:30:20Z,CR-DHL
EV-013302,LGS-1802-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T03:30:53Z,YARD_DEPARTURE,2132,2400,2132,2400,1,30,CLEAR,False,MODERATE,50.1453,2.2524,2026-08-03T15:30:53Z,CR-MAERSK
EV-013303,LGS-1803-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-CHICAGO,2026-08-02T03:31:30Z,YARD_DEPARTURE,5535,4800,5535,4800,22,30,CLEAR,False,HEAVY,42.1419,-111.6013,2026-08-03T03:31:30Z,CR-MAERSK
EV-013304,LGS-1804-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-DETROIT,2026-08-02T03:31:52Z,CUSTOMS_CLEARANCE,3485,2400,3485,2400,3,30,CLEAR,False,LOW,38.6524,-110.3359,2026-08-03T15:31:52Z,CR-FEDEX
EV-013305,LGS-1805-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-02T03:32:32Z,TRANSFER_ARRIVE,4142,2400,4142,2400,16,30,MODERATE,False,LOW,41.4386,-98.0833,2026-08-05T03:32:32Z,CR-USPS
EV-013306,LGS-1806-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-02T03:33:06Z,WAYPOINT_SCAN,4218,4800,4218,4800,18,30,MODERATE,False,SEVERE_GRIDLOCK,49.7615,-111.5178,2026-08-05T03:33:06Z,CR-FEDEX
EV-013307,LGS-1807-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T03:33:29Z,HUB_INGEST,3062,3600,3062,3600,3,30,HEAVY_RAIN,False,LOW,34.2488,-9.7621,2026-08-05T03:33:29Z,CR-DHL
EV-013308,LGS-1808-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T03:34:01Z,TRANSFER_ARRIVE,4830,4800,4830,4800,29,30,SNOWSTORM,False,LOW,31.6374,-6.0329,2026-08-03T03:34:01Z,CR-UPS
EV-013309,LGS-1809-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T03:34:34Z,WAYPOINT_SCAN,7157,4800,7157,4800,5,30,SNOWSTORM,True,HEAVY,31.6264,-61.0246,2026-08-03T15:34:34Z,CR-UPS
EV-013310,LGS-1810-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-LOSANGELES,2026-08-02T03:34:59Z,HUB_INGEST,4963,4800,4963,4800,5,30,CLEAR,False,LOW,51.2637,-18.184,2026-08-03T15:34:59Z,CR-MAERSK
EV-013311,LGS-1811-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-02T03:35:33Z,HUB_INGEST,3641,2400,3641,2400,9,30,CLEAR,False,MODERATE,34.1124,-84.0365,2026-08-05T03:35:33Z,CR-FEDEX
EV-013312,LGS-1812-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-NEWYORK,2026-08-02T03:36:02Z,CUSTOMS_CLEARANCE,4132,3600,4132,3600,12,30,CLEAR,False,MODERATE,48.865,-56.9722,2026-08-05T03:36:02Z,CR-UPS
EV-013313,LGS-1813-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-02T03:36:24Z,YARD_DEPARTURE,2525,2400,2525,2400,16,30,CLEAR,False,MODERATE,28.7112,-52.3972,2026-08-05T03:36:24Z,CR-USPS
EV-013314,LGS-1814-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-02T03:36:55Z,YARD_DEPARTURE,5561,4800,5561,4800,27,30,SNOWSTORM,False,LOW,36.6267,-83.6488,2026-08-05T03:36:55Z,CR-DHL
EV-013315,LGS-1815-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-NEWYORK,2026-08-02T03:37:21Z,CUSTOMS_CLEARANCE,6350,4800,6350,4800,9,30,CLEAR,False,LOW,41.7197,-45.7132,2026-08-04T03:37:21Z,CR-MAERSK
EV-013316,LGS-1816-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-DETROIT,2026-08-02T03:38:06Z,TRANSFER_ARRIVE,3808,2400,3808,2400,18,30,SNOWSTORM,False,HEAVY,51.0149,-11.1797,2026-08-04T03:38:06Z,CR-DHL
EV-013317,LGS-1817-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-02T03:38:23Z,WAYPOINT_SCAN,1550,2400,1550,2400,27,30,CLEAR,False,MODERATE,43.2871,2.5907,2026-08-04T03:38:23Z,CR-MAERSK
EV-013318,LGS-1818-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T03:39:03Z,YARD_DEPARTURE,4602,3600,4602,3600,22,30,CLEAR,False,MODERATE,25.0529,-83.8596,2026-08-05T03:39:03Z,CR-FEDEX
EV-013319,LGS-1819-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-02T03:39:29Z,CUSTOMS_CLEARANCE,7356,4800,7356,4800,29,30,MODERATE,False,LOW,45.5239,-0.1202,2026-08-05T03:39:29Z,CR-UPS
EV-013320,LGS-1820-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-CHICAGO,2026-08-02T03:39:52Z,YARD_DEPARTURE,3365,2400,3365,2400,25,30,HEAVY_RAIN,False,MODERATE,42.5448,-40.3211,2026-08-03T15:39:52Z,CR-MAERSK
EV-013321,LGS-1821-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-02T03:40:22Z,YARD_DEPARTURE,4357,2400,4357,2400,25,30,CLEAR,False,LOW,29.9992,-43.9578,2026-08-03T03:40:22Z,CR-MAERSK
EV-013322,LGS-1822-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-CHICAGO,2026-08-02T03:41:04Z,YARD_DEPARTURE,5088,2400,5088,2400,11,30,CLEAR,False,LOW,41.7522,-108.413,2026-08-03T15:41:04Z,CR-FEDEX
EV-013323,LGS-1823-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-02T03:41:25Z,TRANSFER_ARRIVE,3196,2400,3196,2400,22,30,CLEAR,False,SEVERE_GRIDLOCK,49.9921,-29.0876,2026-08-04T03:41:25Z,CR-USPS
EV-013324,LGS-1824-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T03:42:06Z,CUSTOMS_CLEARANCE,5325,4800,5325,4800,17,30,CLEAR,False,LOW,25.1219,-83.5529,2026-08-03T15:42:06Z,CR-DHL
EV-013325,LGS-1825-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-DETROIT,2026-08-02T03:42:31Z,YARD_DEPARTURE,4715,3600,4715,3600,1,30,CLEAR,False,SEVERE_GRIDLOCK,51.3088,-67.4328,2026-08-05T03:42:31Z,CR-UPS
EV-013326,LGS-1826-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-MEMPHIS,2026-08-02T03:43:09Z,YARD_DEPARTURE,4544,2400,4544,2400,25,30,CLEAR,False,HEAVY,32.9978,-105.8929,2026-08-04T03:43:09Z,CR-DHL
EV-013327,LGS-1827-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SEATTLE,2026-08-02T03:43:30Z,CUSTOMS_CLEARANCE,2809,2400,2809,2400,3,30,CLEAR,False,MODERATE,41.4026,-93.8778,2026-08-04T03:43:30Z,CR-UPS
EV-013328,LGS-1828-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-02T03:43:53Z,HUB_INGEST,2824,3600,2824,3600,5,30,CLEAR,False,MODERATE,32.4945,-41.0446,2026-08-03T03:43:53Z,CR-USPS
EV-013329,LGS-1829-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-02T03:44:25Z,TRANSFER_ARRIVE,5831,4800,5831,4800,22,30,CLEAR,False,LOW,44.7339,-42.0884,2026-08-03T03:44:25Z,CR-FEDEX
EV-013330,LGS-1830-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T03:44:50Z,TRANSFER_ARRIVE,4113,2400,4113,2400,1,30,MODERATE,False,MODERATE,38.9276,-63.1157,2026-08-04T03:44:50Z,CR-MAERSK
EV-013331,LGS-1831-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-CHICAGO,2026-08-02T03:45:39Z,WAYPOINT_SCAN,4679,3600,4679,3600,15,30,MODERATE,False,MODERATE,32.099,-39.8677,2026-08-04T03:45:39Z,CR-UPS
EV-013332,LGS-1832-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T03:46:05Z,WAYPOINT_SCAN,4726,3600,4726,3600,17,30,CLEAR,False,MODERATE,38.5923,-7.9333,2026-08-03T15:46:05Z,CR-FEDEX
EV-013333,LGS-1833-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T03:46:34Z,HUB_INGEST,5353,4800,5353,4800,4,30,CLEAR,False,LOW,34.4942,-120.661,2026-08-04T03:46:34Z,CR-UPS
EV-013334,LGS-1834-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SINGAPORE,2026-08-02T03:47:06Z,WAYPOINT_SCAN,3918,3600,3918,3600,22,30,CLEAR,False,MODERATE,31.7409,-97.2247,2026-08-05T03:47:06Z,CR-UPS
EV-013335,LGS-1835-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T03:47:27Z,YARD_DEPARTURE,6924,4800,6924,4800,24,30,CLEAR,False,MODERATE,41.0055,-85.0186,2026-08-03T15:47:27Z,CR-MAERSK
EV-013336,LGS-1836-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-SINGAPORE,2026-08-02T03:48:01Z,YARD_DEPARTURE,2060,3600,2060,3600,23,30,CLEAR,False,MODERATE,42.2327,-47.0814,2026-08-05T03:48:01Z,CR-FEDEX
EV-013337,LGS-1837-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T03:48:29Z,WAYPOINT_SCAN,3110,2400,3110,2400,14,30,CLEAR,False,HEAVY,28.7932,-35.1022,2026-08-05T03:48:29Z,CR-DHL
EV-013338,LGS-1838-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MEMPHIS,2026-08-02T03:49:04Z,TRANSFER_ARRIVE,4222,4800,4222,4800,2,30,CLEAR,True,MODERATE,50.0873,-50.2989,2026-08-05T03:49:04Z,CR-MAERSK
EV-013339,LGS-1839-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T03:49:28Z,HUB_INGEST,4160,3600,4160,3600,4,30,MODERATE,False,LOW,25.1796,-30.8077,2026-08-04T03:49:28Z,CR-DHL
