event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id,dwell_normalized,dwell_zscore,dwell_rank,delay_risk_score
EV-012478,LGS-3478-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-01T20:39:07Z,CUSTOMS_CLEARANCE,5998,4800,5998,4800,15,30,CLEAR,False,HEAVY,31.2665,-99.7563,2026-08-03T20:39:07Z,CR-MAERSK,0.6295436968290796,1.158791242142904,1297,0.5777262180974478
EV-012479,LGS-3479-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-01T20:39:20Z,WAYPOINT_SCAN,5793,4800,5793,4800,21,30,CLEAR,False,MODERATE,44.9835,-73.75,2026-08-02T20:39:20Z,CR-USPS,0.6068942658269805,1.0259957690098005,1603,0.6498508452104741
EV-012480,LGS-3480-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T20:39:56Z,HUB_INGEST,5287,3600,5287,3600,5,30,FOG,False,LOW,48.0952,-105.9158,2026-08-02T20:39:56Z,CR-DHL,0.5509888410120428,0.6982176743495547,2508,0.38773616175008285
EV-012481,LGS-3481-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-01T20:40:25Z,WAYPOINT_SCAN,4409,3600,4409,3600,25,30,CLEAR,False,LOW,36.9855,-18.977,2026-08-03T08:40:25Z,CR-USPS,0.4539829853054911,0.1294643796624088,4483,0.6152469340404375
EV-012482,LGS-3482-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-01T20:41:04Z,TRANSFER_ARRIVE,3801,3600,3801,3600,16,30,CLEAR,False,MODERATE,39.5936,-55.7262,2026-08-04T20:41:04Z,CR-USPS,0.3868080875041432,-0.2643875601665031,5974,0.4463705667882002
EV-012483,LGS-3483-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-01T20:41:37Z,HUB_INGEST,4588,2400,4588,2400,27,30,CLEAR,True,MODERATE,46.1771,-110.0733,2026-08-04T20:41:37Z,CR-FEDEX,0.47375980554634844,0.2454175001054602,4040,0.6556844547563805
EV-012484,LGS-3484-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-01T20:42:00Z,YARD_DEPARTURE,5077,3600,5077,3600,6,30,CLEAR,True,HEAVY,37.5718,-54.6911,2026-08-02T20:42:00Z,CR-USPS,0.527786984863551,0.562183287237595,2929,0.38810076234670204
EV-012485,LGS-3485-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-01T20:42:39Z,YARD_DEPARTURE,2229,2400,2229,2400,4,30,CLEAR,False,LOW,42.9959,-80.5307,2026-08-03T20:42:39Z,CR-FEDEX,0.2131256214782897,-1.2827021151188873,8983,0.1707325157441167
EV-012486,LGS-3486-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-01T20:43:04Z,TRANSFER_ARRIVE,2788,2400,2788,2400,6,30,CLEAR,False,LOW,30.8003,-57.3168,2026-08-04T20:43:04Z,CR-DHL,0.2748867528449895,-0.920591532282766,8151,0.2363606231355651
EV-012487,LGS-3487-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T20:43:35Z,WAYPOINT_SCAN,6959,4800,6959,4800,23,30,HEAVY_RAIN,False,MODERATE,40.7748,-90.3242,2026-08-03T20:43:35Z,CR-MAERSK,0.7357198099657496,1.7813105088790626,370,0.755717600265164
EV-012488,LGS-3488-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T20:43:56Z,YARD_DEPARTURE,7198,4800,7198,4800,23,30,CLEAR,False,LOW,26.0038,-22.8886,2026-08-02T20:43:56Z,CR-MAERSK,0.762125731963319,1.9361305970683882,261,0.7715611534637057
EV-012489,LGS-3489-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T20:44:29Z,WAYPOINT_SCAN,3986,3600,3986,3600,26,30,MODERATE,False,LOW,30.6422,-123.9028,2026-08-04T20:44:29Z,CR-FEDEX,0.4072478179206718,-0.14454774294882433,5535,0.6014915478952603
EV-012490,LGS-3490-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T20:45:01Z,HUB_INGEST,3585,2400,3585,2400,16,30,SNOWSTORM,False,HEAVY,49.8636,-106.07,2026-08-03T20:45:01Z,CR-MAERSK,0.3629433211799801,-0.40430864405309025,6498,0.4320517069937024
EV-012491,LGS-3491-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-01T20:45:33Z,CUSTOMS_CLEARANCE,3433,2400,3433,2400,19,30,FOG,False,LOW,41.0709,-47.8685,2026-08-02T20:45:33Z,CR-USPS,0.3461495967296431,-0.5027716290103182,6839,0.464832615180643
EV-012492,LGS-3492-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-01T20:45:54Z,HUB_INGEST,1680,2400,1680,2400,6,30,MODERATE,False,LOW,37.2987,-37.4812,2026-08-03T20:45:54Z,CR-UPS,0.1524693404043752,-1.6383348699972964,9503,0.16291017567119656
EV-012493,LGS-3493-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-01T20:46:37Z,WAYPOINT_SCAN,6011,4800,6011,4800,11,30,CLEAR,False,MODERATE,39.0933,-119.3837,2026-08-04T20:46:37Z,CR-UPS,0.6309800022097006,1.1672124184879302,1276,0.5214451441829633
EV-012494,LGS-3494-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-01T20:46:54Z,TRANSFER_ARRIVE,2818,4800,2818,4800,14,30,CLEAR,False,LOW,25.0008,-35.0503,2026-08-03T08:46:54Z,CR-UPS,0.2782013037233455,-0.9011580484096289,8104,0.352635067948293
EV-012495,LGS-3495-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-01T20:47:22Z,HUB_INGEST,6491,4800,6491,4800,23,30,MODERATE,False,LOW,37.4092,-97.7915,2026-08-03T20:47:22Z,CR-UPS,0.6840128162633963,1.4781481604581237,720,0.724693404043752
EV-012496,LGS-3496-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-SEATTLE,2026-08-01T20:47:54Z,YARD_DEPARTURE,6024,4800,6024,4800,15,30,FOG,True,LOW,28.8875,-105.0856,2026-08-03T08:47:54Z,CR-USPS,0.6324163075903215,1.1756335948329562,1260,0.5794497845541929
EV-012497,LGS-3497-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-01T20:48:36Z,HUB_INGEST,1770,4800,1770,4800,1,30,CLEAR,False,MODERATE,48.1696,-122.284,2026-08-04T20:48:36Z,CR-DHL,0.16241299303944315,-1.580034418377885,9429,0.09744779582366589
EV-012498,LGS-3498-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-01T20:49:08Z,HUB_INGEST,4243,4800,4243,4800,4,30,MODERATE,False,MODERATE,36.1652,-58.6163,2026-08-03T08:49:08Z,CR-DHL,0.43564247044525467,0.021932435564383523,4908,0.3042426251242957
EV-012499,LGS-3499-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-01T20:49:38Z,HUB_INGEST,2087,3600,2087,3600,7,30,CLEAR,False,LOW,31.2642,-23.432,2026-08-02T20:49:38Z,CR-MAERSK,0.19743674732073804,-1.374687272118403,9130,0.20417633410672853
EV-012500,LGS-1000-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-01T20:50:01Z,TRANSFER_ARRIVE,2970,3600,2970,3600,28,30,CLEAR,False,LOW,38.8199,-44.6115,2026-08-03T08:50:01Z,CR-USPS,0.29499502817368245,-0.8026950634524008,7814,0.5627113026184952
EV-012501,LGS-1001-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-ATLANTA,2026-08-01T20:50:28Z,WAYPOINT_SCAN,4360,3600,4360,3600,10,30,CLEAR,False,LOW,34.8744,-8.1207,2026-08-03T20:50:28Z,CR-MAERSK,0.448569218870843,0.09772302266961823,4611,0.3977129598939344
EV-012502,LGS-1002-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-SINGAPORE,2026-08-01T20:50:50Z,TRANSFER_ARRIVE,6290,3600,6290,3600,1,30,CLEAR,False,MODERATE,37.4212,-52.8941,2026-08-03T20:50:50Z,CR-MAERSK,0.6618053253784112,1.3479438185081052,909,0.3970831952270467
EV-012503,LGS-1003-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T20:51:37Z,YARD_DEPARTURE,3620,2400,3620,2400,14,30,MODERATE,False,SEVERE_GRIDLOCK,44.5953,-123.7871,2026-08-03T08:51:37Z,CR-DHL,0.36681029720472874,-0.381636246201097,6410,0.405800464037123
EV-012504,LGS-1004-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-LOSANGELES,2026-08-01T20:51:53Z,WAYPOINT_SCAN,4944,4800,4944,4800,24,30,CLEAR,False,LOW,38.7492,-9.6117,2026-08-02T20:51:53Z,CR-UPS,0.5130924759695061,0.4760281754000205,3187,0.6364269141531322
EV-012505,LGS-1005-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-01T20:52:29Z,YARD_DEPARTURE,6260,4800,6260,4800,6,30,CLEAR,False,MODERATE,49.7038,-0.9619,2026-08-04T20:52:29Z,CR-FEDEX,0.6584907745000552,1.328510334634968,934,0.4665230361286046
EV-012506,LGS-1006-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-HOUSTON,2026-08-01T20:52:56Z,WAYPOINT_SCAN,4943,3600,4943,3600,14,30,CLEAR,False,LOW,31.9343,-7.107,2026-08-03T08:52:56Z,CR-USPS,0.5129819909402276,0.47538039260424925,3188,0.4935034802784222
EV-012507,LGS-1007-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-01T20:53:20Z,WAYPOINT_SCAN,4735,2400,4735,2400,22,30,CLEAR,False,LOW,33.8037,-99.3278,2026-08-03T20:53:20Z,CR-UPS,0.4900011048502928,0.34064157108383203,3698,0.5940006629101757
EV-012508,LGS-1008-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-CHICAGO,2026-08-01T20:54:06Z,HUB_INGEST,5205,3600,5205,3600,19,30,MODERATE,False,LOW,45.9937,8.7239,2026-08-03T20:54:06Z,CR-MAERSK,0.5419290686112032,0.6450994850963133,2675,0.5823002983095791
EV-012509,LGS-1009-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-HOUSTON,2026-08-01T20:54:21Z,HUB_INGEST,5406,4800,5406,4800,6,30,CLEAR,True,MODERATE,46.1515,4.7768,2026-08-03T08:54:21Z,CR-FEDEX,0.5641365594961882,0.7753038270463318,2244,0.4099105071262844
EV-012510,LGS-1010-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T20:55:00Z,TRANSFER_ARRIVE,2393,3600,2393,3600,20,30,SNOWSTORM,False,MODERATE,51.368,-9.3892,2026-08-03T08:55:00Z,CR-UPS,0.23124516627996908,-1.1764657366124045,8771,0.4101756711965529
EV-012511,LGS-1011-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-ATLANTA,2026-08-01T20:55:28Z,WAYPOINT_SCAN,4619,2400,4619,2400,25,30,CLEAR,False,LOW,41.9666,-46.5218,2026-08-03T08:55:28Z,CR-DHL,0.477184841453983,0.26549876677436857,3975,0.6291680477295327
EV-012512,LGS-1012-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T20:55:56Z,YARD_DEPARTURE,5251,4800,5251,4800,29,30,MODERATE,True,HEAVY,40.4935,-98.2502,2026-08-04T20:55:56Z,CR-USPS,0.5470113799580157,0.6748974937017902,2581,0.7282068279748095
EV-012513,LGS-1013-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T20:56:36Z,HUB_INGEST,1934,2400,1934,2400,20,30,CLEAR,False,LOW,40.8989,-98.8486,2026-08-03T20:56:36Z,CR-DHL,0.18053253784112253,-1.4737980398714021,9296,0.37974809413324495
EV-012514,LGS-1014-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-FRANKFURT,2026-08-01T20:57:06Z,YARD_DEPARTURE,1819,3600,1819,3600,6,30,CLEAR,False,LOW,34.7557,-54.9588,2026-08-03T20:57:06Z,CR-MAERSK,0.16782675947409126,-1.5482930613850945,9389,0.17212462711302617
EV-012515,LGS-1015-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-01T20:57:21Z,HUB_INGEST,4021,4800,4021,4800,11,30,CLEAR,False,LOW,35.3939,-4.5071,2026-08-03T20:57:21Z,CR-MAERSK,0.4111147939454204,-0.12187534509683104,5455,0.3895260192243951
EV-012516,LGS-1016-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-CHICAGO,2026-08-01T20:57:55Z,WAYPOINT_SCAN,3482,2400,3482,2400,29,30,CLEAR,False,HEAVY,32.556,-73.3103,2026-08-04T20:57:55Z,CR-UPS,0.35156336316429126,-0.4710302720175277,6739,0.6109380178985748
EV-012517,LGS-1017-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-DETROIT,2026-08-01T20:58:33Z,YARD_DEPARTURE,2532,2400,2532,2400,29,30,CLEAR,False,SEVERE_GRIDLOCK,41.1158,-58.3102,2026-08-02T20:58:33Z,CR-MAERSK,0.24660258534968513,-1.0864239280002026,8580,0.547961551209811
EV-012518,LGS-1018-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-01T20:58:55Z,TRANSFER_ARRIVE,4190,2400,4190,2400,29,30,CLEAR,False,LOW,47.6865,-68.4086,2026-08-03T20:58:55Z,CR-FEDEX,0.4297867638934924,-0.012400052611492025,5061,0.6578720583360955
EV-012519,LGS-1019-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T20:59:21Z,TRANSFER_ARRIVE,7343,4800,7343,4800,22,30,HEAVY_RAIN,False,LOW,42.1041,-25.3265,2026-08-03T20:59:21Z,CR-FEDEX,0.7781460612087062,2.0300591024552177,195,0.7668876367252238
EV-012520,LGS-1020-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MEMPHIS,2026-08-01T20:59:50Z,TRANSFER_ARRIVE,2839,4800,2839,4800,11,30,HEAVY_RAIN,False,MODERATE,37.7597,-111.6353,2026-08-02T20:59:50Z,CR-MAERSK,0.28052148933819465,-0.8875546096984329,8069,0.3111700364600597
EV-012521,LGS-1021-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-01T21:00:29Z,HUB_INGEST,2979,3600,2979,3600,17,30,CLEAR,False,MODERATE,26.718,-27.7859,2026-08-04T21:00:29Z,CR-UPS,0.2959893934371893,-0.7968650182904597,7787,0.40616506463374213
EV-012522,LGS-1022-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T21:00:54Z,HUB_INGEST,4366,3600,4366,3600,20,30,MODERATE,True,MODERATE,31.6868,-18.976,2026-08-02T21:00:54Z,CR-FEDEX,0.4492321290465142,0.10160971944424564,4595,0.54096784885648
EV-012523,LGS-1023-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-MIAMI,2026-08-01T21:01:21Z,TRANSFER_ARRIVE,7176,4800,7176,4800,9,30,CLEAR,False,LOW,47.8154,-28.4533,2026-08-02T21:01:21Z,CR-USPS,0.7596950613191913,1.921879375561421,269,0.5701027510772291
EV-012524,LGS-1024-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-MIAMI,2026-08-01T21:02:05Z,YARD_DEPARTURE,1995,2400,1995,2400,14,30,HEAVY_RAIN,False,LOW,35.6977,-33.5973,2026-08-02T21:02:05Z,CR-UPS,0.187272124627113,-1.4342832893293567,9234,0.2980775604905535
EV-012525,LGS-1025-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-MIAMI,2026-08-01T21:02:21Z,HUB_INGEST,5670,4800,5670,4800,27,30,MODERATE,False,LOW,48.9103,-72.3044,2026-08-02T21:02:21Z,CR-UPS,0.5933046072257209,0.9463184851299384,1787,0.727411335764004
EV-012526,LGS-1026-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MIAMI,2026-08-01T21:02:59Z,TRANSFER_ARRIVE,4092,4800,4092,4800,26,30,CLEAR,False,HEAVY,31.5531,-59.7162,2026-08-04T21:02:59Z,CR-FEDEX,0.41895923102419624,-0.07588276659707323,5270,0.608518395757375
EV-012527,LGS-1027-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-ATLANTA,2026-08-01T21:03:21Z,HUB_INGEST,5299,4800,5299,4800,6,30,MODERATE,False,LOW,40.5445,-96.4014,2026-08-04T21:03:21Z,CR-MAERSK,0.5523146613633853,0.7059910678988095,2485,0.4028173682466026
EV-012528,LGS-1028-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MIAMI,2026-08-01T21:04:05Z,CUSTOMS_CLEARANCE,5565,4800,5565,4800,28,30,CLEAR,True,HEAVY,51.0209,-31.5501,2026-08-02T21:04:05Z,CR-DHL,0.581703679151475,0.8783012915739585,1945,0.7347364932051708
EV-012529,LGS-1029-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T21:04:35Z,YARD_DEPARTURE,3810,3600,3810,3600,4,30,MODERATE,False,LOW,40.0349,-96.7782,2026-08-03T09:04:35Z,CR-USPS,0.38780245276764996,-0.258557515004562,5951,0.2755386145177328
EV-012530,LGS-1030-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T21:05:08Z,WAYPOINT_SCAN,6165,3600,6165,3600,7,30,CLEAR,False,MODERATE,30.6409,-49.6743,2026-08-03T09:05:08Z,CR-DHL,0.6479946967185947,1.2669709690367006,1055,0.4745111037454425
EV-012531,LGS-1031-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-HOUSTON,2026-08-01T21:05:26Z,YARD_DEPARTURE,4428,2400,4428,2400,10,30,MODERATE,False,LOW,31.1978,-24.1622,2026-08-03T09:05:26Z,CR-UPS,0.45608220086178325,0.14177225278206232,4440,0.4022207490884985
EV-012532,LGS-1032-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-MIAMI,2026-08-01T21:06:01Z,WAYPOINT_SCAN,5016,4800,5016,4800,7,30,CLEAR,False,HEAVY,29.2575,-100.0979,2026-08-03T09:06:01Z,CR-FEDEX,0.5210473980775605,0.5226685366955496,3045,0.398342724560822
EV-012533,LGS-1033-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-01T21:06:34Z,TRANSFER_ARRIVE,5087,4800,5087,4800,5,30,CLEAR,False,HEAVY,25.5732,-88.4334,2026-08-03T21:06:34Z,CR-MAERSK,0.5288918351563363,0.5686611151953074,2913,0.3744779582366589
EV-012534,LGS-1034-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SEATTLE,2026-08-01T21:06:57Z,HUB_INGEST,5156,3600,5156,3600,4,30,CLEAR,False,LOW,43.6955,-65.7268,2026-08-04T21:06:57Z,CR-UPS,0.5365153021765551,0.6133581281035226,2771,0.3647663241630759
EV-012535,LGS-1035-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-01T21:07:25Z,TRANSFER_ARRIVE,4257,3600,4257,3600,15,30,CLEAR,False,LOW,46.1433,-37.6345,2026-08-04T21:07:25Z,CR-USPS,0.43718926085515414,0.03100139470518084,4878,0.46231355651309247
EV-012536,LGS-1036-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T21:07:59Z,WAYPOINT_SCAN,5415,4800,5415,4800,4,30,CLEAR,False,LOW,47.1469,-81.3638,2026-08-02T21:07:59Z,CR-UPS,0.5651309247596951,0.781133872208273,2233,0.3819356977129599
EV-012537,LGS-1037-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SEATTLE,2026-08-01T21:08:22Z,CUSTOMS_CLEARANCE,3376,3600,3376,3600,15,30,CLEAR,False,HEAVY,26.9905,-100.9934,2026-08-03T21:08:22Z,CR-USPS,0.33985195006076674,-0.5396952483692787,6955,0.40391117003646004
EV-012538,LGS-1038-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-01T21:09:08Z,WAYPOINT_SCAN,6118,4800,6118,4800,7,30,CLEAR,False,LOW,50.4412,-103.9959,2026-08-02T21:09:08Z,CR-MAERSK,0.6428019003425036,1.2365251776354524,1118,0.4713954259197879
EV-012539,LGS-1039-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-ATLANTA,2026-08-01T21:09:36Z,HUB_INGEST,2233,2400,2233,2400,6,30,CLEAR,False,LOW,41.6986,-89.5299,2026-08-02T21:09:36Z,CR-USPS,0.21356756159540383,-1.2801109839358025,8977,0.1995691083858137
EV-012540,LGS-1040-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T21:09:56Z,CUSTOMS_CLEARANCE,2232,2400,2232,2400,4,30,CLEAR,False,SEVERE_GRIDLOCK,27.3854,-70.3778,2026-08-04T21:09:56Z,CR-USPS,0.21345707656612528,-1.2807587667315736,8978,0.17093138879681802
EV-012541,LGS-1041-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T21:10:39Z,HUB_INGEST,3346,2400,3346,2400,19,30,CLEAR,False,MODERATE,27.292,-112.4524,2026-08-03T21:10:39Z,CR-FEDEX,0.33653739918241077,-0.5591287322424159,7023,0.45906529665230367
EV-012542,LGS-1042-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-ATLANTA,2026-08-01T21:10:53Z,CUSTOMS_CLEARANCE,5568,4800,5568,4800,2,30,CLEAR,False,HEAVY,38.7646,3.5398,2026-08-03T09:10:53Z,CR-MAERSK,0.5820351342393105,0.8802446399612722,1940,0.3635067948293006
EV-012543,LGS-1043-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T21:11:33Z,HUB_INGEST,4240,3600,4240,3600,15,30,CLEAR,False,MODERATE,31.5959,9.8613,2026-08-04T21:11:33Z,CR-UPS,0.43531101535741906,0.019989087177069813,4922,0.4611866092144514
EV-012544,LGS-1044-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T21:12:09Z,WAYPOINT_SCAN,823,2400,823,2400,20,30,HEAVY_RAIN,False,LOW,31.4555,-7.3839,2026-08-03T21:12:09Z,CR-UPS,0.05778367031267263,-2.193484725973246,9864,0.30609877361617505
EV-012545,LGS-1045-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-01T21:12:34Z,WAYPOINT_SCAN,5685,4800,5685,4800,23,30,MODERATE,False,HEAVY,25.3177,-13.2977,2026-08-03T21:12:34Z,CR-MAERSK,0.5949618826648989,0.9560352270665069,1760,0.6712628438846536
EV-012546,LGS-1046-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T21:12:57Z,WAYPOINT_SCAN,592,2400,592,2400,2,30,MODERATE,False,MODERATE,38.0233,-67.0676,2026-08-04T21:12:57Z,CR-DHL,0.03226162854933157,-2.343122551796402,9924,0.033642691415313224
EV-012547,LGS-1047-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-HOUSTON,2026-08-01T21:13:34Z,WAYPOINT_SCAN,4226,2400,4226,2400,13,30,CLEAR,True,MODERATE,27.338,-79.4964,2026-08-04T21:13:34Z,CR-MAERSK,0.4337642249475196,0.010920128036272498,4960,0.4316871063970832
EV-012548,LGS-1048-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-01T21:14:09Z,CUSTOMS_CLEARANCE,3536,3600,3536,3600,28,30,MODERATE,False,LOW,27.0726,-66.5639,2026-08-02T21:14:09Z,CR-MAERSK,0.357529554745332,-0.4360500010458809,6607,0.6002320185614849
EV-012549,LGS-1049-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-01T21:14:33Z,YARD_DEPARTURE,5590,4800,5590,4800,25,30,CLEAR,False,SEVERE_GRIDLOCK,29.2835,-122.4507,2026-08-02T21:14:33Z,CR-USPS,0.5844658048834382,0.8944958614682395,1912,0.6935366257872058
EV-012550,LGS-1050-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MIAMI,2026-08-01T21:14:58Z,YARD_DEPARTURE,3503,3600,3503,3600,14,30,CLEAR,True,HEAVY,25.2878,-103.4342,2026-08-02T21:14:58Z,CR-USPS,0.3538835487791404,-0.45742683330633166,6698,0.39804441498176996
EV-012551,LGS-1051-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-DETROIT,2026-08-01T21:15:27Z,TRANSFER_ARRIVE,4569,3600,4569,3600,9,30,CLEAR,False,LOW,27.7945,-51.2322,2026-08-03T09:15:27Z,CR-USPS,0.47166058999005633,0.2331096269858067,4083,0.39728206827974805
EV-012552,LGS-1052-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-HOUSTON,2026-08-01T21:16:06Z,YARD_DEPARTURE,2754,3600,2754,3600,16,30,CLEAR,False,LOW,41.0472,0.1618,2026-08-04T21:16:06Z,CR-UPS,0.2711302618495194,-0.942616147338988,8208,0.3769638713954259
EV-012553,LGS-1053-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-LOSANGELES,2026-08-01T21:16:21Z,TRANSFER_ARRIVE,5221,2400,5221,2400,22,30,CLEAR,False,MODERATE,31.9309,0.1865,2026-08-03T21:16:21Z,CR-FEDEX,0.5436968290796597,0.655464009828653,2636,0.6262180974477958
EV-012554,LGS-1054-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-01T21:16:52Z,WAYPOINT_SCAN,2177,2400,2177,2400,9,30,CLEAR,False,LOW,26.8582,-28.5564,2026-08-04T21:16:52Z,CR-DHL,0.20738039995580598,-1.3163868204989917,9037,0.23871395425919786
EV-012555,LGS-1055-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T21:17:27Z,HUB_INGEST,4051,2400,4051,2400,17,30,MODERATE,False,LOW,28.6581,-59.5387,2026-08-03T21:17:27Z,CR-USPS,0.41442934482377636,-0.10244186122369393,5377,0.4772290354656944
EV-012556,LGS-1056-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T21:18:01Z,YARD_DEPARTURE,4063,4800,4063,4800,22,30,CLEAR,False,MODERATE,26.1648,-88.8728,2026-08-03T09:18:01Z,CR-DHL,0.4157551651751188,-0.0946684676744391,5338,0.5494530991050713
EV-012557,LGS-1057-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T21:18:20Z,YARD_DEPARTURE,3728,3600,3728,3600,3,30,CLEAR,False,LOW,45.9779,-69.1062,2026-08-04T21:18:20Z,CR-DHL,0.3787426803668103,-0.3116757042578034,6154,0.25581703679151474
